row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260428_CVOL_Group_03_BB_10mM.mzML Peak height,20260428_CVOL_Group_03_IAA_50uM.mzML Peak height,20260428_CVOL_Group_03_Pt_1A_0m.mzML Peak height,20260428_CVOL_Group_03_Pt_1A_20m.mzML Peak height,20260428_CVOL_Group_03_Pt_1B_0m.mzML Peak height,20260428_CVOL_Group_03_Pt_1B_20m.mzML Peak height,20260428_CVOL_Group_03_Pt_2A_0m.mzML Peak height,20260428_CVOL_Group_03_Pt_2A_20m.mzML Peak height,20260428_CVOL_Group_03_Pt_2B_0m.mzML Peak height,20260428_CVOL_Group_03_Pt_2B_20m.mzML Peak height,20260428_CVOL_Group_03_QC_01.mzML Peak height,20260428_CVOL_Group_03_QC_02.mzML Peak height,20260428_CVOL_Group_03_QC_03.mzML Peak height,20260428_CVOL_Group_03_QC_04.mzML Peak height,20260428_CVOL_Group_03_QC_05.mzML Peak height,20260428_CVOL_Group_03_QC_06.mzML Peak height,20260428_CVOL_Group_03_bl.mzML Peak height,20260428_CVOL_Group_03_wt_1A_0m.mzML Peak height,20260428_CVOL_Group_03_wt_1A_20m.mzML Peak height,20260428_CVOL_Group_03_wt_1B_0m.mzML Peak height,20260428_CVOL_Group_03_wt_1B_20m.mzML Peak height,20260428_CVOL_Group_03_wt_2A_0m.mzML Peak height,20260428_CVOL_Group_03_wt_2A_20m.mzML Peak height,20260428_CVOL_Group_03_wt_2B_0m.mzML Peak height,20260428_CVOL_Group_03_wt_2B_20m.mzML Peak height,20260428_CVOL_bk_mapp_pre_01.mzML Peak height,
625,954.403177299376,6.5340624,,,,,,,,,,,9.284853E7,0,3.163542E7,3.416125E7,3.899834E7,2.7565056E7,3.073296E7,3.8021748E7,3.6542084E7,3.4352172E7,4.5495776E7,5.1932708E7,5.4564504E7,5.256649E7,4.7774704E7,5.4749376E7,0,2.7398646E7,3.1133516E7,1.7294916E7,3.10238E7,2.5611494E7,3.5201828E7,4.1731036E7,3.070906E7,0,
626,240.01874370812067,6.534637,,,,,,,,,,,8946448.0,0,5555230.5,7092881.0,0,0,0,5205192.0,7718744.0,6165119.0,0,6306540.5,7890152.5,9357152.0,9402424.0,1.0400679E7,0,0,4564146.5,0,9490735.0,6780478.0,0,0,6009757.0,0,
627,1072.9514415232204,6.5336723,,,,,,,,,,,3.917164E7,0,1.2638271E7,1.3016256E7,1.528658E7,1.3231171E7,9959227.0,1.4295812E7,1.5283496E7,1.4686601E7,1.8270876E7,2.1207924E7,2.0782432E7,2.0727204E7,2.0606614E7,2.2217482E7,0,1.0353308E7,1.3009409E7,6262724.0,1.2782769E7,1.1627907E7,1.4046861E7,1.850122E7,1.2299002E7,0,
628,1429.5977425727212,6.5349574,,,,,,,,,,,1.0323203E7,0,3035643.2,3596254.8,3813614.0,2803820.0,3859575.2,3574221.5,3897514.5,3651808.0,5300386.0,5726283.5,5791843.5,5293485.5,5593781.0,6611874.5,0,2332616.8,3514035.8,1369855.8,3482714.8,2655163.0,3076540.8,4615901.0,3056308.2,0,
629,956.4018029490642,6.534878,,,,,,,,,,,1.2872137E7,0,4634132.0,5648259.0,5189041.0,4405839.0,5429366.5,5908782.5,6046699.5,6795707.0,7117383.5,7552929.5,7875581.0,7471570.5,7910276.5,7856473.5,0,4314861.5,4706801.5,2569575.2,4474751.5,4503220.5,6006695.5,6197623.0,4625709.5,0,
630,1311.5493763024592,6.534967,,,,,,,,,,,1.5444171E7,0,4680841.5,5087568.0,5269807.0,3936774.2,4348107.5,5819426.5,5563517.0,5163685.0,7178511.0,8553568.0,8992765.0,7595786.0,7394327.5,7569081.5,0,3213164.0,4605743.0,2145688.2,3952597.5,4086631.5,4930351.0,6612855.0,5166856.5,0,
631,240.02592233900674,6.5310817,,,,,,,,,,,0,0,0,4857301.0,0,0,0,0,6530665.0,0,0,6085802.5,0,0,0,6609407.5,0,6091436.5,0,0,5309832.0,4136898.8,0,0,0,0,
632,238.19388364195646,6.5390334,,,,,,,,,,,0,0,6252231.0,0,0,5572822.5,0,0,0,0,8770147.0,0,0,0,0,0,0,0,0,0,0,0,0,7478587.5,0,0,
633,474.6475536145005,6.543815,,,,,,,,,,,0,0,0,3068657.2,0,2053081.6,2672541.0,1842423.9,0,0,0,0,0,3823993.8,0,0,0,0,1980037.5,0,4427255.0,2947694.5,0,0,0,0,
634,238.19762981411986,6.5397644,,,,,,,,,,,8706159.0,0,0,6983918.0,0,5080453.0,6396562.5,5149040.5,0,5964349.0,0,6226845.5,7811063.0,9240655.0,9550001.0,1.1400551E7,0,0,4648890.5,0,9572565.0,6718958.0,0,0,0,0,
635,238.1906234599234,6.5351415,,,,,,,,,,,0,0,0,5109550.0,0,0,0,0,6519285.0,0,0,6283334.5,0,0,7823023.5,0,0,0,0,0,5751416.5,4257955.0,0,0,0,0,
636,238.19141812274802,6.5448427,,,,,,,,,,,0,0,0,8635998.0,0,5146044.5,0,0,0,0,0,0,0,0,0,0,0,6345871.0,0,0,6236266.5,4520848.5,0,0,0,0,
637,240.02339422599852,6.543788,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9012145.0,0,0,0,0,0,0,0,0,0,0,0,0,7389182.5,0,0,
638,240.02476048475947,6.54385,,,,,,,,,,,0,0,0,8455107.0,0,4989115.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3435345.5,0,0,0,0,0,0,
639,474.63238557464865,6.552255,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3187952.2,0,0,
640,1203.4912012103691,6.5564337,,,,,,,,,,,1492368.2,0,2729660.2,2306223.8,2560651.0,2523317.5,2011339.2,1838620.8,0,2168398.8,1999829.1,2201109.8,2170588.5,2371002.8,2395252.2,0,0,3215481.0,2166462.5,2067415.0,2551818.8,2427573.8,2450499.0,2389279.8,0,0,
641,1202.9920958383505,6.558979,,,,,,,,,,,2208084.5,0,2565745.0,2083046.0,2295558.0,2077281.4,2144674.2,0,3509975.0,2174604.2,1669508.5,2035456.4,2400927.5,2427660.8,0,2231041.2,0,2854059.5,1894279.8,2609660.2,2658400.5,2607273.8,2382609.5,2142750.8,2810382.5,0,
642,1202.490946943692,6.5571413,,,,,,,,,,,2361813.2,0,2164926.0,2051516.1,2224564.0,2235382.5,2400691.2,0,0,2470291.5,1556733.1,2167436.8,0,2304950.8,3045702.5,1909185.0,0,2484307.8,0,2053060.2,2520671.5,2398537.0,2074047.6,2038847.1,0,0,
643,1083.9427707972598,6.5571213,,,,,,,,,,,3034374.5,0,3276645.2,0,3461274.8,2939459.5,2880485.5,0,3658498.8,2611020.0,0,3175541.5,2801237.8,3194408.5,2811095.5,3139932.0,0,3631134.2,2511459.2,2917997.5,3194737.8,3128230.5,2806613.5,3209404.5,2929344.0,0,
644,1083.4414797003365,6.5599375,,,,,,,,,,,3185291.2,0,3152367.2,3521643.5,3111102.2,3238821.0,3697775.0,0,3613600.2,3320664.2,2363321.2,2805901.8,2760691.5,3010659.8,0,3015400.2,0,3904525.8,2962206.2,2992521.5,3615470.0,2995967.2,2730428.5,2664125.0,3317297.0,0,
645,1084.4418246988005,6.5615563,,,,,,,,,,,2560792.8,0,3458802.8,2766512.8,2565599.2,2816874.2,2718941.0,2569669.2,3173139.8,2443758.8,2698343.0,3038564.5,2926130.0,2978612.5,2958288.5,3045741.5,0,4486736.5,3270820.8,2925028.8,3452461.0,2789254.5,0,0,3486373.0,0,
646,975.383859078883,6.59129,,,,,,,,,,,3.4309284E7,0,2.8004626E7,3.0567586E7,2.8499388E7,2.783322E7,2.615995E7,2.8918646E7,2.9760032E7,3.2719914E7,2.8894222E7,2.641727E7,2.340064E7,2.6487918E7,2.7685548E7,3.1066132E7,0,3.536573E7,3.470262E7,3.636984E7,2.4044922E7,2.8234606E7,3.5360732E7,2.7929978E7,3.4584812E7,0,
647,753.2583774015554,6.5992427,,,,,,,,,,,4611393.5,0,1779795.2,2119554.2,1715876.5,1906783.4,1708409.2,2004503.2,1734352.6,1931793.4,1888007.4,1806259.8,1734394.9,2060439.8,2069247.0,1905674.9,0,1568445.1,2096575.2,1630861.6,1887412.5,2182814.0,2426010.2,1873219.0,1988979.1,0,
648,769.2226734525813,6.6025667,,,,,,,,,,,4244122.5,0,4268184.0,3749111.8,3634625.5,3435995.8,3526961.2,4165639.0,4202783.5,3851511.2,2713814.5,2530645.0,2377971.5,2921683.8,3319886.0,3648408.5,0,4331824.5,3795941.0,4542454.5,3351525.2,3627992.8,4458860.5,3672442.8,4027159.8,0,
649,356.1848852975149,6.6025853,,,,,,,,,,,2.0610306E7,0,5893161.5,5354203.5,5369672.0,5767380.5,4936683.5,6385671.5,5334271.5,6921471.0,8021572.0,6953426.0,6638192.5,7492328.0,6887030.5,8021824.0,0,4315458.5,5767872.0,3268551.8,5648719.5,4495239.0,7595846.5,7420575.0,5660807.5,0,
650,737.285491194726,6.60537,,,,,,,,,,,4.8929044E7,0,5.540139E7,5.471162E7,5.3162744E7,4.853105E7,5.0041284E7,5.4239144E7,5.2345876E7,5.3836164E7,4.967534E7,3.964662E7,3.844109E7,4.400927E7,4.849674E7,5.1476004E7,0,5.3872016E7,5.2675804E7,5.6837856E7,4.470248E7,5.5842896E7,6.5184468E7,5.8054684E7,5.036791E7,0,
651,284.16370206784444,6.6080055,,,,,,,,,,,2609059.0,0,3439531.2,2748381.5,3108302.0,2861444.2,2501616.5,3665707.2,2901469.0,3747246.8,2614370.8,2129321.0,2385869.0,2924341.5,2508396.5,3307912.0,0,3302671.8,2858914.2,3338133.2,3494094.8,2828097.5,3771840.2,3492072.0,3107542.0,0,
652,475.8077834199756,6.6301346,,,,,,,,,,,0,0,596285.7,0,673014.4,701424.06,0,0,0,627058.7,1083354.4,1170128.6,1078156.0,1309001.1,1114015.5,1108383.1,0,0,0,0,0,0,788158.5,777371.06,0,0,
653,515.1610121172391,6.616108,,,,,,,,,,,7493617.5,0,3617005.5,3851383.8,4560481.5,3214425.2,3494256.0,4213614.5,3876489.5,3639796.5,4512303.0,3201803.0,3076669.5,3582124.8,3889980.5,3987152.8,0,3151454.5,3541260.8,3099874.0,3036560.8,4390400.0,4024809.0,4297240.5,3192148.2,0,
654,531.123954447955,6.620594,,,,,,,,,,,6333492.0,0,5614838.0,4410344.5,5147721.5,4445532.0,4707664.5,5729403.0,5488184.5,4642774.0,3317659.0,3723742.2,3731313.5,4560830.5,4498384.5,5605728.5,0,5709261.5,5237734.5,5568067.5,5934199.5,5015134.0,5184613.5,5594078.0,4535319.5,0,
655,533.1241198573383,6.621964,,,,,,,,,,,3434405.2,0,3010611.8,2711393.0,2988313.8,2689365.0,2649098.8,3180986.0,3270059.8,2662681.0,2230262.8,2147186.0,2143369.8,2442758.8,2491448.0,2954281.5,0,3467618.8,3114089.2,3207418.2,3184182.2,3134997.2,3210017.8,3143870.2,2667711.0,0,
656,997.3664654524359,6.6242976,,,,,,,,,,,2335743.0,0,2147588.0,2009534.9,2046528.2,1658584.4,1951994.6,2773680.5,2155096.2,1724904.6,972649.94,928585.25,1061902.9,1071565.4,1132702.6,1304147.8,0,3280125.8,2055637.5,3273387.0,2234093.2,2771723.8,2140136.0,2085518.0,2186799.5,0,
657,499.18663195823416,6.622976,,,,,,,,,,,3.1219634E7,0,4.1779548E7,3.7517836E7,3.8406388E7,3.7785656E7,3.7827224E7,4.0892732E7,3.8277692E7,3.4495864E7,3.4498876E7,3.098675E7,3.0131714E7,3.4581732E7,3.3328456E7,3.637857E7,0,5.0603736E7,4.192262E7,4.49926E7,3.758702E7,4.410245E7,4.5017164E7,4.3692556E7,4.0091188E7,0,
658,261.0878362884171,6.6234703,,,,,,,,,,,3.6794468E7,0,3.9860428E7,4.14444E7,3.664889E7,4.043254E7,3.6112948E7,3.826317E7,3.932519E7,4.0164116E7,3.769422E7,3.7507436E7,4.014479E7,3.527543E7,3.7313864E7,3.8375456E7,0,5.5000724E7,3.9915812E7,4.7853532E7,3.7420828E7,4.1268188E7,4.7166692E7,4.2266776E7,4.1311176E7,0,
659,489.82320531821836,6.6299753,,,,,,,,,,,0,0,1006197.25,0,1079717.4,1117446.5,972935.25,941017.75,849465.9,1000309.7,1470024.5,1492140.4,1608206.0,1513513.4,1418327.6,0,0,0,1088226.5,0,796393.4,810989.9,933455.2,937297.56,766469.6,0,
660,283.1432949920824,6.628367,,,,,,,,,,,2260139.2,0,3392716.5,3013127.5,2904518.0,3177938.2,2588047.8,3198334.2,2940765.5,2797398.0,2775722.0,2747597.2,2522380.0,3086225.2,2660698.0,3017979.5,0,3266631.2,3253882.8,2867935.8,3005273.2,3236122.2,3419255.2,3040013.2,2903880.2,0,
661,843.3189624836463,6.6314955,,,,,,,,,,,0,0,1890386.2,1733146.1,1720328.1,2145697.8,1779649.2,1382278.9,1670334.8,1722198.4,2387031.5,1965173.2,1901307.4,2227820.2,2299095.5,2553816.0,0,0,1905601.4,0,1606016.8,1779635.0,1736090.2,2230441.5,1246713.2,0,
662,497.8200503865545,6.6215234,,,,,,,,,,,0,0,861875.0,1013598.5,860433.0,864331.6,773454.25,963668.25,0,722104.4,1383001.4,1295411.9,1286750.1,1401407.2,0,1263744.6,0,0,0,0,0,608271.1,915149.44,931176.75,0,0,
663,345.13919661828356,6.6331086,,,,,,,,,,,0,0,1084017.5,962470.44,1013540.56,1149143.0,1137002.5,1029973.5,900435.06,984920.56,1637622.6,1611289.8,1713921.8,1639183.5,1549166.4,1618039.0,0,0,1011280.6,0,895345.1,738894.25,882484.7,917017.06,749949.0,0,
664,183.08636661903293,6.6344714,,,,,,,,,,,0,0,3523433.0,3379129.2,3119474.8,3724732.8,3428787.0,2998650.2,2927686.8,3139928.8,5071157.0,5393644.5,5090843.5,5101197.0,4561602.0,5179947.0,0,1500691.5,3322008.2,1542554.5,3004941.5,2486134.5,2928877.2,2966131.5,2511990.2,0,
665,482.81504009769026,6.631378,,,,,,,,,,,0,0,632591.2,667747.8,0,0,0,0,0,659112.44,1062895.9,1182230.1,956487.0,1079254.4,994914.94,917612.75,0,0,0,0,0,0,0,678040.6,0,0,
666,605.2203132158437,6.640428,,,,,,,,,,,0,0,3.905888E7,4.3884304E7,3.8501024E7,4.3134724E7,3.4776788E7,3.2930156E7,3.4231384E7,3.7209548E7,2.9614388E7,3.1151014E7,3.4048124E7,3.4847772E7,3.7318304E7,3.9414984E7,0,2.5001886E7,3.847549E7,1.9938922E7,3.2913426E7,3.1192908E7,3.3127524E7,3.1270968E7,3.1116028E7,0,
667,759.267737580319,6.6413755,,,,,,,,,,,5357686.5,0,3659160.0,3876116.5,3198081.0,3797633.2,3201810.5,3564349.8,3351011.8,3145694.8,2624408.0,2695825.0,2885467.5,2733913.2,2467465.5,2224541.5,0,7385355.0,4200035.5,7259213.5,3633463.5,5568109.5,4089170.2,3402698.8,4430347.0,0,
668,522.3364087375681,6.6387234,,,,,,,,,,,0,0,713815.7,658556.75,641872.56,661084.94,0,0,0,0,939942.6,901894.75,919173.9,979456.44,889913.06,1027157.0,0,0,0,0,0,0,582215.4,749547.75,0,0,
669,711.2534630783883,6.645839,,,,,,,,,,,0,0,1896666.8,1780751.2,1537451.2,1976454.2,1251002.0,1389948.4,1644368.2,1773254.1,867091.06,964888.1,891170.4,904024.3,1473762.5,1592679.8,0,1442763.5,1554929.8,1138810.2,1764336.0,1433782.6,1360191.1,1073569.8,1178847.9,0,
670,277.06188119570174,6.652074,,,,,,,,,,,1.3980029E7,0,6412278.5,7244430.0,6525902.0,7132633.5,6184537.5,6179450.0,6354478.0,6664978.0,7785401.0,7929479.0,8494022.0,7291861.0,7378558.5,6985246.5,0,7424642.5,6563002.0,6388419.0,5549881.5,7100586.5,6790942.5,6513662.5,6761594.5,0,
671,378.1668661196995,6.6493664,,,,,,,,,,,3644512.2,0,1150846.6,1377709.5,1195751.5,1306189.5,1137279.2,1260689.5,1318443.2,1207816.4,1283501.5,1275166.2,1416736.5,1280601.8,1336221.9,1377754.6,0,0,1224779.5,922408.94,1133188.9,1244382.8,1213111.1,1334849.0,1292304.9,0,
672,367.12109019817484,6.6551347,,,,,,,,,,,0,0,2.451517E7,2.3722306E7,2.1085426E7,2.3392922E7,1.9038212E7,2.163621E7,2.2169084E7,2.2491592E7,1.0157262E7,1.1909392E7,1.2293578E7,1.0346261E7,1.6527585E7,1.622936E7,0,2.9009934E7,2.3258474E7,2.5884996E7,2.4661196E7,2.1846256E7,1.7688534E7,1.5217553E7,1.9033698E7,0,
673,545.3573648914447,6.6406174,,,,,,,,,,,0,0,785005.4,799694.06,792417.7,946177.06,752208.75,947357.7,667531.8,748875.3,1149637.0,1247066.0,1311101.1,1233092.4,0,0,0,0,711648.06,0,689201.25,0,736122.94,735721.9,0,0,
674,627.2021964610802,6.6699657,,,,,,,,,,,0,0,2343986.5,1928595.6,2199466.8,2153895.8,1992778.5,1860638.9,2460887.8,2142485.2,1502934.6,819298.5,917814.94,1723044.9,1404916.9,1273476.4,0,2975934.5,2440501.0,2764525.2,2455062.0,2659453.2,1785430.6,1704443.9,2242964.0,0,
675,521.168942296553,6.670509,,,,,,,,,,,1805831.0,0,1408752.1,1506664.5,1316301.5,1650488.0,1492816.2,1182837.4,1577372.1,1656378.5,1478397.8,1472644.6,1624087.6,1486553.5,1493978.8,1378707.9,0,2314181.8,1361374.0,2449517.0,1238809.6,1789809.6,1453509.0,1577460.8,1560585.9,0,
676,283.06990075010435,6.679079,,,,,,,,,,,2591839.0,0,2532048.2,2610731.2,2628770.2,2791952.0,2690128.2,2301224.5,2696521.8,2655215.8,2011380.1,2236885.0,2059241.8,2220833.8,2486215.5,2368706.0,0,3218901.0,2492230.0,3111991.5,2457978.8,2690255.5,2418659.0,2745467.0,2592368.2,0,
677,205.0683811717784,6.714994,,,,,,,,,,,0,0,0,832583.1,862486.0,862508.9,845548.5,790395.56,850877.94,792025.3,0,671872.3,0,547394.44,0,611529.44,0,820612.56,1006577.5,872368.3,784897.6,710817.0,815264.1,793132.3,695770.0,0,
678,140.06818489850482,6.7091064,,,,,,,,,,,8189089.0,0,4984068.5,5655201.5,5692782.5,6044087.0,5972642.0,5222178.0,5181789.5,5695602.5,4978346.0,5261193.0,5088242.0,5032967.0,5568866.0,5231712.0,0,5288178.5,5979366.0,4531895.5,5158468.5,5582005.0,6247009.5,5593441.0,5354682.0,0,
679,781.2497684240701,6.668681,,,,,,,,,,,1696649.5,0,914325.56,939760.5,912535.44,1032690.25,966547.5,873708.44,1102363.0,960611.25,1104927.2,1008588.3,1069782.5,1124691.6,1048175.7,975283.56,0,2155385.2,825387.44,1986795.8,817879.56,1386004.5,1074685.6,1178602.8,1040766.25,0,
680,257.1472533406214,6.717319,,,,,,,,,,,9141067.0,0,1624956.4,1724341.1,1822268.0,2096821.0,2023056.0,1669156.5,1811384.8,1766714.6,1417943.2,1525993.0,1533728.4,1403592.5,1966892.6,1555922.9,0,1155892.2,1925885.6,1143736.1,1652369.0,1798220.0,2011591.0,2460696.0,1888148.6,0,
681,627.2021950233931,6.684787,,,,,,,,,,,0,0,2294971.5,1984960.1,2065901.2,2240339.2,1935399.9,1876792.8,2280693.0,2236780.0,1497455.4,1473509.5,1362639.0,1541063.2,1395399.1,1162844.0,0,3115364.8,2290843.5,2941079.2,2288442.8,2468668.2,1764022.1,1667889.9,1964741.0,0,
682,543.1510166350869,6.691431,,,,,,,,,,,723686.56,0,710485.06,806805.3,781193.0,850662.5,911606.56,755036.3,841767.1,893556.9,0,642395.8,604616.3,622777.75,790357.7,725314.7,0,739070.0,669898.0,750806.44,699006.6,861553.2,768110.44,982769.7,915908.7,0,
683,750.4531437724814,6.6926594,,,,,,,,,,,0,0,878700.94,832879.9,767020.06,905422.75,904394.56,693867.9,839897.06,849252.5,1252826.0,1107707.6,1062048.0,1131216.8,1190906.0,1114976.1,0,0,785698.8,0,642083.9,0,691337.5,859781.0,0,0,
684,120.09067088383078,6.717051,,,,,,,,,,,884312.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
685,235.1655477734064,6.717051,,,,,,,,,,,3747194.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
686,257.1472306844726,6.7333293,,,,,,,,,,,1.3782449E7,0,1571305.4,1713682.0,1821226.1,1923863.9,1813345.6,1665137.0,1763778.9,1787493.2,1375683.0,1665273.6,1437508.6,1447095.0,1780814.1,1706712.0,0,1230435.2,1810286.0,1297866.1,1636962.9,1822376.5,1992687.8,2152397.0,1787966.2,0,
687,605.2203532408975,6.745613,,,,,,,,,,,0,0,727399.3,795019.9,771933.3,889372.4,1068181.1,0,704470.5,871994.6,5639954.5,3.0292654E7,4919157.0,0,3347970.5,2818032.8,0,0,822828.8,0,634239.5,0,0,853344.1,0,0,
688,140.06818049225646,6.7271137,,,,,,,,,,,1.0633162E7,0,5065039.0,5708466.5,5600221.0,5710493.0,5419731.0,5445555.5,5421651.0,6077527.5,4875110.5,5220438.0,4807834.0,4840086.0,5170801.5,5001754.0,0,5568830.5,5415430.5,5016945.5,5172120.5,5363782.0,5905567.0,5939373.5,5566107.5,0,
689,205.06837608910104,6.732142,,,,,,,,,,,0,0,0,832583.1,862486.0,829639.4,845548.5,790395.56,850877.94,792025.3,659866.3,759286.4,775442.25,721549.2,720364.1,736190.0,0,849060.75,1006577.5,800355.0,784897.6,710817.0,815264.1,793132.3,695770.0,0,
690,183.0863377777149,6.7560463,,,,,,,,,,,0,0,822011.1,981890.1,819914.5,783146.2,877590.6,836971.06,660898.3,769192.06,971285.75,1211237.4,1279936.0,1281270.4,1076451.9,954212.06,0,0,727857.5,0,782550.6,685410.94,721573.44,758593.25,709642.6,0,
691,367.12111659209967,6.757423,,,,,,,,,,,0,0,8879363.0,9251386.0,9549024.0,9110295.0,1.0577278E7,8283548.0,8084807.5,9447638.0,1.5097289E7,1.5179626E7,1.4121099E7,1.4969937E7,1.4570268E7,1.3297696E7,0,3620167.0,1.0183034E7,2357483.5,8843667.0,5542366.0,7230492.5,7543119.0,6364575.0,0,
692,258.11021096636057,6.785213,,,,,,,,,,,0,0,0,590079.2,0,0,0,697425.25,0,872835.94,1343672.6,1352369.5,1248352.8,1157260.5,1132879.2,1125251.2,0,0,0,0,0,0,691386.25,0,633008.2,0,
693,255.1009597639165,6.8108196,,,,,,,,,,,1214462.8,0,0,607814.3,589099.0,0,0,1013119.8,1273513.5,878990.1,864768.7,880327.44,801139.06,819247.0,899490.2,957363.6,0,0,637186.56,0,771557.75,0,0,703133.1,0,0,
694,861.5214861607801,6.875671,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,771745.9,831758.0,812076.2,793388.6,836778.44,746986.7,0,0,0,0,0,0,0,0,0,0,
695,365.1063612942178,6.8684006,,,,,,,,,,,0,0,4135597.8,4169520.0,4346195.0,4697205.0,4168122.8,4287746.5,4045610.5,4798131.5,5228054.5,5215552.0,4972582.5,4785577.5,5532504.5,5400686.5,0,2602918.2,4508935.5,2209752.0,4007467.0,3263338.0,3786954.2,3973259.5,3325056.0,0,
696,360.150619098756,6.8736157,,,,,,,,,,,0,0,582374.56,704264.9,646950.9,0,0,0,0,0,1131512.8,1387121.8,1159061.0,1352182.5,1149364.6,1170672.8,0,0,684326.9,0,582289.5,0,0,0,0,0,
697,627.2024598326196,6.888576,,,,,,,,,,,0,0,768222.5,687080.7,826173.56,725778.4,864281.06,827988.44,700642.44,746396.7,1145872.1,1152874.0,1108047.8,1229730.2,1197955.5,1064012.9,0,0,687464.06,0,642487.1,0,690299.6,933693.2,0,0,
698,545.3576291119074,6.879472,,,,,,,,,,,0,0,684582.44,694122.4,769527.44,742400.25,742240.44,0,647937.56,722918.44,1194614.5,1252349.6,1289178.2,1278608.4,1221307.0,1264645.8,0,0,608289.2,0,0,0,564651.8,746865.3,0,0,
699,553.3545418975181,6.8897376,,,,,,,,,,,0,0,0,568063.7,0,0,0,0,0,0,923806.94,963620.0,1077775.2,1039696.44,989291.06,962606.5,0,0,0,0,0,0,0,0,0,0,
700,605.220544657533,6.8890276,,,,,,,,,,,0,0,1356059.1,1568408.4,1583882.2,1529076.4,1690372.6,1340464.0,1298975.6,1499501.2,5084782.0,4629731.5,4234091.5,4377679.5,3485871.8,2911994.5,0,0,1333035.0,0,1251556.8,891035.5,1305211.8,1797575.8,934113.2,0,
701,600.8919934386589,6.9258003,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,871212.56,842807.56,872872.75,858831.56,876135.6,831210.5,0,0,0,0,0,0,0,0,0,0,
702,367.12127732250514,6.894228,,,,,,,,,,,0,0,4.96412E7,5.45835E7,5.21926E7,5.1637856E7,5.540469E7,4.971728E7,4.723643E7,5.0456532E7,6.953538E7,6.3135704E7,6.263678E7,6.1837884E7,6.946041E7,5.930218E7,0,3.32342E7,5.3836496E7,2.5383988E7,5.3377E7,4.1294144E7,4.5154576E7,5.0838828E7,4.108322E7,0,
703,383.0950283487138,6.894228,,,,,,,,,,,0,0,2477596.5,2676971.2,2659230.0,2532569.2,2811447.0,2521710.0,2361101.5,2579908.2,3517161.5,3166564.2,3251060.0,3231828.8,3555820.5,2909039.8,0,1809378.5,2665652.8,1456293.9,2586951.0,2202609.2,2365221.2,2594398.2,2222364.2,0,
704,362.16654144412047,6.894748,,,,,,,,,,,0,0,1893096.8,2006985.2,1985749.4,1942246.2,2052769.9,1837346.4,1629483.0,1811609.5,3654566.5,3366922.0,3303693.8,3193312.0,3554955.0,3001832.8,0,1009508.75,2138882.5,746004.9,1965566.4,1339043.1,1556489.1,1808816.4,1376217.5,0,
705,484.20045891830324,6.8942304,,,,,,,,,,,0,0,2040618.8,2236367.0,2236188.8,2147168.0,2540949.5,2018697.0,1901968.9,2122647.2,3310918.0,2731755.2,2874899.8,2819614.2,3250456.5,2606898.0,0,1317235.9,2286855.2,987127.44,2238995.0,1807800.8,1979510.8,2326014.5,1843918.0,0,
706,345.1393446371411,6.8936133,,,,,,,,,,,0,0,1300553.0,1385039.9,1348922.5,1339821.4,1495420.1,1464027.4,1194952.2,1377780.5,2567724.0,2417486.5,2332035.0,2191547.8,2512216.2,2062175.2,0,0,1509349.0,0,1408898.9,919576.44,1221959.1,1380276.4,998206.75,0,
707,183.08636428737435,6.8952804,,,,,,,,,,,0,0,3445532.8,3825858.0,3684385.2,3455233.8,3942979.8,3333217.5,3068996.5,3261298.8,6442745.0,5989286.0,6106519.5,5831071.0,6492188.5,5292520.0,0,1824554.1,3908828.8,1462486.1,3606912.0,2512308.0,2988971.2,3334064.0,2706150.8,0,
708,711.2536773454214,6.894291,,,,,,,,,,,0,0,1599082.8,1793815.2,1621613.6,1625300.6,2037324.8,1415493.2,1376974.9,1548567.0,2904493.8,2509578.0,2601355.8,2509154.0,2546906.5,2262218.0,0,0,1674639.4,0,1533863.2,0,1550697.4,1599883.1,893603.9,0,
709,420.27325687384706,6.892754,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,836968.56,792285.6,737437.56,821531.5,797206.25,711920.4,0,0,0,0,0,0,0,0,0,0,
710,165.07583071864207,6.892553,,,,,,,,,,,0,0,0,624311.2,604305.3,564894.7,0,0,0,0,907524.1,903968.6,936729.7,960982.5,1046988.3,882939.9,0,0,688960.7,0,0,0,0,0,0,0,
711,538.3500869778214,6.904667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,783086.7,838382.2,791879.7,861542.06,809300.94,823959.3,0,0,0,0,0,0,0,0,0,0,
