"canopus_formulaRank"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#all classifications"	"canopus_ionMass"	"canopus_retentionTimeInSeconds"	"canopus_retentionTimeInMinutes"	"canopus_formulaId"	"canopus_alignedFeatureId"	"canopus_compoundId"	"canopus_mappingFeatureId"	"canopus_overallFeatureQuality"	"feature_id"
1	"C29H28N2O7"	"[M - H2O + H]+"	"C29H27N2O6+"	"Amino acids and Peptides"	0.527	"Tyrosine alkaloids"	0.149	"Dipeptides"	0.028	"Organic acids and derivatives"	0.994	"Carboxylic acids and derivatives"	0.977	"Amino acids, peptides, and analogues"	0.513	"Amino acids and derivatives"	0.511	"Amino acids and derivatives"	0.511	"Organic compounds; Amino acids, peptides, and analogues; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	499.187	397	6.62	839408799371799168	839408501366491392	839408501366491392	657	NA	657
4	"C22H24N2O12"	"[M + Na]+"	"C22H24N2NaO12+"	"Carbohydrates"	0.978	"Aminosugars and aminoglycosides"	0.742	"Pyrimidine nucleosides"	0.541	"Organic oxygen compounds"	1	"Organooxygen compounds"	0.999	"Carbohydrates and carbohydrate conjugates"	0.954	"Sugar acids and derivatives"	0.502	"Glucuronides"	0.659	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Glucuronides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	531.124	397	6.621	839408795445930624	839408501244856576	839408501244856576	654	NA	654
3	"C17H15NO2"	"[M + H3N + H]+"	"C17H19N2O2+"	"Shikimates and Phenylpropanoids"	0.437	"Flavonoids"	0.549	"Flavanones"	0.22	"Benzenoids"	0.998	"Phenol ethers"	0.787	"Anisoles"	0.764	NA	NA	"Anisoles"	0.764	"Organic compounds; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organonitrogen compounds; Organooxygen compounds; Nitriles; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	283.143	397	6.621	839408764953339776	839408501433600256	839408501433600256	660	NA	660
2	"C25H26N4O5S"	"[M + K]+"	"C25H26KN4O5S+"	"Amino acids and Peptides"	0.794	"Oligopeptides"	0.204	"Cyclamides"	0.217	"Benzenoids"	0.987	"Benzene and substituted derivatives"	0.931	"Benzenesulfonamides"	0.523	NA	NA	"Benzenesulfonamides"	0.523	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Benzenesulfonamides; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	533.124	397	6.622	839409110161339904	839408501282605312	839408501282605312	655	NA	655
1	"C41H58N12O12S2"	"[M + Na]+"	"C41H58N12NaO12S2+"	"Amino acids and Peptides"	0.944	"Oligopeptides"	1	"Linear peptides"	0.885	"Organic acids and derivatives"	1	"Carboxylic acids and derivatives"	0.994	"Amino acids, peptides, and analogues"	0.996	"Peptides"	0.705	"Peptides"	0.705	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Phenols; Lactams; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Organic carbonic acids and derivatives; Monoalkylamines; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; N-carbamoyl-alpha amino acids and derivatives; Diazines; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-carbamoyl-alpha amino acids; Benzenoids; Amines; Primary amines; Sulfenyl compounds; Alkanesulfonic acids; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities"	997.366	397	6.624	839408810130189184	839408501328742656	839408501328742656	656	NA	656
1	"C24H49N3O10"	"[M - H2O + H]+"	"C24H48N3O9+"	"Amino acids and Peptides"	0.473	"Linear polyketides"	0.32	"Open-chain polyketides"	0.226	"Organic acids and derivatives"	0.99	"Carboxylic acids and derivatives"	0.973	"Amino acids, peptides, and analogues"	0.711	"Amino acids and derivatives"	0.702	"Amino acids and derivatives"	0.702	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	522.336	398	6.63	839408779486603392	839408501714618624	839408501714618624	668	NA	668
5	"C42H48N6O14"	"[M - H2O + H]+"	"C42H47N6O13+"	"Amino acids and Peptides"	0.607	"Oligopeptides"	0.969	"Linear peptides"	0.465	"Organic acids and derivatives"	1	"Carboxylic acids and derivatives"	0.998	"Amino acids, peptides, and analogues"	0.956	"Peptides"	0.527	"Peptides"	0.527	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Benzenediols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Cinnamic acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities"	843.319	398	6.632	839408997208732288	839408501467154688	839408501467154688	661	NA	661
1	"C6H14O6"	"[M + H]+"	"C6H15O6+"	"Fatty acids"	0.977	"Fatty acyls"	0.991	"Fatty alcohols"	0.996	"Organic oxygen compounds"	1	"Organooxygen compounds"	0.999	"Carbohydrates and carbohydrate conjugates"	0.929	"Monosaccharides"	0.903	"Monosaccharides"	0.903	"Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Sugar alcohols; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	183.086	398	6.632	839408998303445632	839408501567817984	839408501567817984	664	NA	664
1	"C17H22N4O3S"	"[M - H2O + H]+"	"C17H21N4O2S+"	"Alkaloids"	0.661	"Tryptophan alkaloids"	0.062	"Cyclamides"	0.063	"Benzenoids"	0.895	"Benzene and substituted derivatives"	0.807	NA	NA	NA	NA	"Benzene and substituted derivatives"	0.807	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Organosulfonamides; Benzene and substituted derivatives; Benzenoids; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic sulfonamides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	345.139	398	6.635	839409002103485184	839408501534263552	839408501534263552	663	NA	663
3	"C28H38O13"	"[M + Na]+"	"C28H38NaO13+"	"Shikimates and Phenylpropanoids"	0.494	"Flavonoids"	0.165	"Secoiridoid monoterpenoids"	0.14	"Organic oxygen compounds"	1	"Organooxygen compounds"	1	"Carbohydrates and carbohydrate conjugates"	0.991	"Disaccharides"	0.626	"Disaccharides"	0.626	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Phenols; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities"	605.22	398	6.641	839408785547372928	839408501643315456	839408501643315456	666	NA	666
2	"C30H48N4O16"	"[M + K]+"	"C30H48KN4O16+"	"Carbohydrates"	0.997	"Nucleosides"	0.988	"Pyrimidine nucleosides"	0.995	"Nucleosides, nucleotides, and analogues"	0.7	"Pyrimidine nucleosides"	0.654	NA	NA	NA	NA	"Pyrimidine nucleosides"	0.654	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Lactams; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Carboxylic acid amides; Pyrimidine nucleosides; Ureas; Carboxylic acid derivatives; Carboxylic acid esters; Diazines; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Hydropyrimidines; Glycosylamines; Benzene and substituted derivatives; Benzenoids; Vinylogous amides; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	759.268	398	6.641	839408822511774720	839408501676869888	839408501676869888	667	NA	667
1	"C39H42N4O10S"	"[M + Na]+"	"C39H42N4NaO10S+"	"Amino acids and Peptides"	0.75	"Oligopeptides"	0.85	"Linear peptides"	0.342	"Organic acids and derivatives"	0.999	"Carboxylic acids and derivatives"	0.987	"Amino acids, peptides, and analogues"	0.929	"Amino acids and derivatives"	0.923	"Phenylalanine and derivatives"	0.772	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Phenethylamines; Amphetamines and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Phenylalanine and derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	781.25	399	6.643	839409681492656128	839408502087911808	839408502087911808	679	NA	679
6	"C29H45ClN6O9S"	"[M + Na]+"	"C29H45ClN6NaO9S+"	"Amino acids and Peptides"	0.879	"Oligopeptides"	1	"Depsipeptides"	0.701	"Organic acids and derivatives"	1	"Peptidomimetics"	0.624	"Depsipeptides"	0.466	"Cyclic depsipeptides"	0.537	"Cyclic depsipeptides"	0.537	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Organochlorides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Cyclic depsipeptides; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Alkyl halides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	711.253	399	6.645	839409203841120640	839408501743978752	839408501743978752	669	NA	669
1	"C8H18N2O4S"	"[M + K]+"	"C8H18KN2O4S+"	"Fatty acids"	0.801	"Fatty Acids and Conjugates"	0.25	"Dicarboxylic acids"	0.116	"Lipids and lipid-like molecules"	0.629	"Fatty Acyls"	0.601	NA	NA	NA	NA	"Fatty Acyls"	0.601	"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	277.062	399	6.652	839408795219438208	839408501781727488	839408501781727488	670	NA	670
1	"C26H32N6O11"	"[M + Na]+"	"C26H32N6NaO11+"	"Amino acids and Peptides"	0.919	"Oligopeptides"	0.846	"Linear peptides"	0.338	"Organic acids and derivatives"	0.994	"Carboxylic acids and derivatives"	0.974	"Amino acids, peptides, and analogues"	0.875	"Peptides"	0.553	"Peptides"	0.553	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Anisoles; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Phenol ethers; Benzenoids; Amines; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	627.202	400	6.662	839409276696181632	839408502155020672	839408502155020672	681	NA	681
2	"C31H50N2O7"	"[M - H2O + H]+"	"C31H49N2O6+"	"Amino acids and Peptides"	0.518	"Linear polyketides"	0.506	"Open-chain polyketides"	0.302	"Organic acids and derivatives"	0.953	"Carboxylic acids and derivatives"	0.902	"Amino acids, peptides, and analogues"	0.525	"Amino acids and derivatives"	0.515	"Amino acids and derivatives"	0.515	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	545.358	400	6.669	839409297751587840	839408501886585216	839408501886585088	673	NA	673
8	"C26H30N2O7"	"[M + K]+"	"C26H30KN2O7+"	"Amino acids and Peptides"	0.641	"Small peptides"	0.064	"Dipeptides"	0.048	"Organic acids and derivatives"	0.992	"Carboxylic acids and derivatives"	0.973	"Amino acids, peptides, and analogues"	0.546	"Amino acids and derivatives"	0.544	"Amino acids and derivatives"	0.544	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	521.169	400	6.671	839409175361796096	839408501957888384	839408501957888384	675	NA	675
