row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_03_BB_10mM.mzML Peak area,20260424_CVOL_Group_03_IAA_50uM.mzML Peak area,20260424_CVOL_Group_03_Pt_1A_0m.mzML Peak area,20260424_CVOL_Group_03_Pt_1A_20m.mzML Peak area,20260424_CVOL_Group_03_Pt_1B_0m.mzML Peak area,20260424_CVOL_Group_03_Pt_1B_20m.mzML Peak area,20260424_CVOL_Group_03_Pt_2A_0m.mzML Peak area,20260424_CVOL_Group_03_Pt_2A_20m.mzML Peak area,20260424_CVOL_Group_03_Pt_2B_0m.mzML Peak area,20260424_CVOL_Group_03_Pt_2B_20m.mzML Peak area,20260424_CVOL_Group_03_QC_01.mzML Peak area,20260424_CVOL_Group_03_QC_02.mzML Peak area,20260424_CVOL_Group_03_QC_03.mzML Peak area,20260424_CVOL_Group_03_QC_04.mzML Peak area,20260424_CVOL_Group_03_QC_05.mzML Peak area,20260424_CVOL_Group_03_QC_06.mzML Peak area,20260424_CVOL_Group_03_bl.mzML Peak area,20260424_CVOL_Group_03_wt_1A_0m.mzML Peak area,20260424_CVOL_Group_03_wt_1A_20m.mzML Peak area,20260424_CVOL_Group_03_wt_1B_0m.mzML Peak area,20260424_CVOL_Group_03_wt_1B_20m.mzML Peak area,20260424_CVOL_Group_03_wt_2A_0m.mzML Peak area,20260424_CVOL_Group_03_wt_2A_20m.mzML Peak area,20260424_CVOL_Group_03_wt_2B_0m.mzML Peak area,20260424_CVOL_Group_03_wt_2B_20m.mzML Peak area,20260424_CVOL_bk_mapp_05.mzML Peak area,Unnamed: 39
926,377.3138989200146,9.552005,height,,,,,,,,,,,251654.75,288419.06,240287.08,0.0,238548.9,0.0,268709.56,244624.02,0.0,257476.06,0.0,0.0,0.0,0.0,0.0,0.0,517375.66,294849.2,243115.69,0.0,0.0,219969.38,0.0,0.0,0.0,0.0,
927,308.29464416401464,9.573312,height,,,,,,,,,,,547979.06,856351.2,442381.28,554701.6,565706.4,489202.72,617866.0,534240.94,630238.94,550042.56,0.0,0.0,0.0,0.0,0.0,0.0,1460775.0,838843.6,604401.9,752942.2,570129.2,683118.4,661577.5,571986.44,676842.06,0.0,
928,270.2791122027237,9.588183,height,,,,,,,,,,,2216569.8,4343845.5,2208861.0,2555831.8,2673653.8,2446547.0,2438251.8,2757959.2,3005171.2,2979632.8,0.0,0.0,0.0,0.0,0.0,0.0,6277712.0,3899646.8,2660156.5,3939179.0,2602423.8,3266807.8,2618442.5,2479454.5,2992072.2,0.0,
929,271.2824272103342,9.588974,height,,,,,,,,,,,444399.25,793562.1,415906.78,560631.6,515146.78,563921.94,410555.7,529556.9,543145.3,538444.94,0.0,0.0,0.0,0.0,0.0,0.0,1199862.1,780553.8,551700.4,718052.25,510990.25,652550.06,477087.88,444970.28,532345.8,0.0,
930,243.8841965406614,9.677201,height,,,,,,,,,,,274563.4,326306.84,291489.03,307618.12,295598.97,312737.16,291486.12,313259.12,293688.56,295235.53,265881.7,275641.88,308311.12,298464.8,285268.03,309496.94,262647.4,300964.7,311512.72,277593.47,286415.2,306152.56,280543.22,275978.78,302269.12,262499.8,
931,371.10124571283774,9.6946,height,,,,,,,,,,,1007759.25,1052929.4,929106.56,775116.1,864707.6,1044285.3,964037.7,839708.5,936051.25,890743.8,846259.2,967874.25,1010722.44,996940.7,828805.3,988880.1,868708.7,982105.7,845460.3,986132.25,1034010.25,758335.7,871746.06,869202.5,934298.0,1549174.0,
932,554.176465034472,9.695382,height,,,,,,,,,,,1751919.6,1889481.4,1835210.4,1555304.1,1622899.1,2053113.9,1876607.1,1608163.0,1709101.8,1698577.4,1704849.9,1935320.1,2010846.0,1898501.6,1367208.6,1817843.9,1712786.2,1602137.8,1452847.9,1814739.9,2006440.9,1528097.8,1612364.0,1459031.1,1521823.5,3040816.5,
933,559.1316404283862,9.695382,height,,,,,,,,,,,1669964.1,1918131.9,1648259.9,1527665.6,1589445.1,1937969.5,1885161.6,1524485.8,1690763.5,1649588.6,1663606.8,2042980.6,2030435.8,1896514.6,1414718.2,1778345.1,1668292.4,1559458.8,1451351.6,1780923.0,1890667.4,1539554.2,1623898.0,1435855.0,1546563.6,3083685.2,
934,582.2075887399614,9.695382,height,,,,,,,,,,,2677302.2,2907624.0,2763001.2,2246653.0,2435450.5,2960334.2,2759439.8,2539916.5,2772352.0,2571045.0,2468431.8,2956017.8,3063006.8,2892403.8,2242449.5,2972336.0,2261882.8,2436101.5,2413679.2,2856767.0,3069634.2,2332168.0,2421954.0,2267845.2,2324253.8,4357470.0,
935,296.2947509820544,9.729552,height,,,,,,,,,,,3537106.0,7823963.0,3379642.8,4186162.0,4142127.2,3642209.8,3902817.0,4747618.0,4692269.5,4626646.5,0.0,0.0,0.0,254031.02,0.0,278307.4,11651217.0,6299139.5,4970845.5,6169101.5,3939801.2,4922234.5,4563036.0,4268503.5,4795513.5,0.0,
936,296.29474507182823,9.812437,height,,,,,,,,,,,829870.7,1591230.8,656305.1,920779.44,834377.5,747789.56,832016.9,795768.5,923705.9,896352.6,0.0,0.0,0.0,254031.02,0.0,0.0,2369487.8,1235917.8,812803.8,1239593.6,880201.75,1060881.0,1022943.4,899885.9,985678.1,0.0,
937,243.8841979485024,9.824811,height,,,,,,,,,,,278538.28,277876.34,284795.62,275520.97,276463.6,288115.06,241398.0,283955.12,266715.1,272116.03,251545.22,266530.66,267641.16,273496.66,296757.38,292264.44,251322.75,273072.94,283100.0,253684.34,284563.5,280173.1,268747.12,273098.56,262239.7,0.0,
938,384.3472371876335,9.856145,height,,,,,,,,,,,368628.2,441439.9,379558.28,444894.75,441111.56,426334.62,385270.62,484390.94,409742.66,395433.2,441984.75,435373.75,429928.97,436446.22,402296.28,390580.9,412637.28,412219.9,403356.47,409000.47,367933.1,390671.62,405195.94,411649.9,396774.66,407915.12,
939,429.4051192798922,9.858397,height,,,,,,,,,,,452740.3,460375.47,494023.25,522652.25,532608.94,543427.9,460806.1,559523.94,496548.75,488070.34,526103.75,509447.66,495639.6,477202.6,497995.34,463155.06,504634.06,511654.12,510958.8,472107.88,474792.66,453315.6,449662.94,470881.62,489007.06,479724.38,
940,338.3415956448043,9.854568,height,,,,,,,,,,,415763.2,451497.9,443335.84,522556.97,493248.53,518014.28,465510.94,530961.2,475091.25,452353.12,505355.03,486874.88,515046.0,465141.97,456080.84,517590.88,510096.9,480438.2,484991.94,447568.5,497965.3,421763.7,454643.8,440755.2,461736.38,485540.9,
941,406.3291846803504,9.861145,height,,,,,,,,,,,560801.2,660392.3,674137.75,641458.5,714850.75,708162.25,642599.7,738952.3,696434.2,625792.2,686258.4,711992.5,733881.44,690917.8,646392.4,613186.5,663633.7,641183.2,648180.2,691006.4,586315.2,590846.75,603402.56,600715.2,645572.9,637656.3,
942,285.29799932858907,9.892644,height,,,,,,,,,,,0.0,340435.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549258.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
943,395.22026396846826,9.900404,height,,,,,,,,,,,716445.06,845013.9,824031.44,892849.0,796384.6,906530.5,829659.6,849470.75,788386.8,881927.5,739063.25,661112.94,678233.5,637269.06,777129.44,707655.3,1011294.56,895648.2,903379.0,840303.5,728684.56,858757.2,804345.25,863155.2,852615.94,628919.7,
944,520.3553131057863,9.900726,height,,,,,,,,,,,320443.47,418203.25,378668.56,403800.0,335868.78,389416.94,326862.06,363526.9,388888.25,361402.4,366031.56,333370.34,298762.0,310489.7,361351.9,317493.75,403478.84,387948.7,373469.38,363669.06,313017.16,365361.6,383836.62,349575.28,406154.03,315610.66,
945,162.9069860600806,9.995736,height,,,,,,,,,,,299237.34,305244.6,280769.12,284399.7,290907.94,283524.84,243483.69,285411.88,311634.6,291464.1,280659.75,286338.72,287635.28,280185.12,315174.9,285239.03,309596.47,332925.7,288778.16,284676.6,272830.72,283965.16,296173.0,299891.75,285788.53,308578.06,
946,455.3343111367788,9.943026,height,,,,,,,,,,,0.0,286073.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386926.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
947,488.37365637696223,9.952382,height,,,,,,,,,,,856205.06,842711.06,779411.1,816321.0,933356.8,877036.4,976985.75,840374.44,843270.9,895197.25,757452.94,847265.0,865564.94,933092.56,954035.1,849488.5,908453.94,890843.2,917417.2,844823.56,807369.6,762956.7,957956.7,850644.9,897984.4,883525.1,
948,183.0863627977853,9.937457,height,,,,,,,,,,,0.0,353575.84,400675.97,569493.3,392742.06,452146.34,0.0,373757.3,380221.75,351865.75,0.0,331694.03,0.0,612015.56,540266.06,477849.88,0.0,358682.4,356275.88,422834.88,356798.6,394908.8,358083.72,275092.75,375061.12,0.0,
949,243.8842284196537,9.991995,height,,,,,,,,,,,264826.88,0.0,271188.62,268950.25,276418.3,0.0,290929.22,265619.62,288806.0,262625.4,0.0,251290.61,0.0,278888.66,262456.12,268181.12,233350.16,307443.72,276922.03,269749.56,281924.9,301163.66,272027.53,273269.2,274223.03,0.0,
950,285.2976890931579,9.99812,height,,,,,,,,,,,2719713.0,5937223.0,3449249.2,3919350.2,4471034.0,3654057.8,4758416.5,3667896.0,4125640.5,4342311.0,0.0,249768.47,0.0,277066.75,292370.16,300205.06,9159583.0,6349813.5,4727811.5,6536581.5,3747567.8,5575295.0,4744547.0,4211914.0,4473972.0,0.0,
951,161.96958702212964,10.105903,height,,,,,,,,,,,670865.56,0.0,543479.06,583138.4,600724.1,561026.75,590981.2,596044.9,687241.0,0.0,527375.6,514407.38,517327.2,529043.6,553723.56,589100.3,644588.4,704364.6,0.0,671940.5,580393.7,612311.7,576730.0,674188.9,649820.56,597251.2,
952,146.98033071997378,10.105203,height,,,,,,,,,,,281446.66,293472.97,317512.25,306254.94,312161.9,302057.34,300265.22,313767.22,296653.22,297783.8,310076.53,335776.62,268155.5,305231.62,303589.53,288681.3,306499.44,275416.34,310465.84,302946.97,300583.1,298648.8,336423.75,336944.12,388245.0,289866.28,
953,162.90699166403238,10.102957,height,,,,,,,,,,,338201.56,357937.8,332567.6,370475.62,343739.84,378179.3,345060.78,369562.84,357076.0,359494.34,354390.22,362242.1,365450.94,336144.56,359945.2,321773.16,367764.25,339743.22,356344.62,351055.66,369973.94,372165.0,361618.2,362035.28,359996.97,342835.94,
954,145.95441497632632,10.089365,height,,,,,,,,,,,394773.03,450521.1,450612.44,0.0,430777.38,410163.6,434009.75,445972.1,447032.84,393874.72,413474.1,419988.72,478888.5,434839.1,449317.53,421645.25,388873.72,400516.16,0.0,411630.28,0.0,435022.7,438970.88,422587.75,439700.88,317938.2,
955,310.310361857536,10.072085,height,,,,,,,,,,,10782345.0,19606912.0,8243789.5,11734690.0,11695857.0,10307466.0,12034463.0,12889903.0,11447881.0,11508375.0,431723.84,547280.5,629055.4,612888.94,533237.7,738483.94,31931552.0,15294909.0,13116019.0,17165556.0,9977126.0,14467761.0,12491738.0,12486328.0,15221241.0,0.0,
956,293.2838854672178,10.072521,height,,,,,,,,,,,0.0,287719.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477024.25,244228.78,0.0,0.0,0.0,0.0,0.0,0.0,218808.78,0.0,
957,282.2792255989137,10.0461645,height,,,,,,,,,,,310545.0,453685.62,308869.62,304167.7,297141.47,0.0,307770.75,339055.84,336115.88,325662.72,0.0,0.0,0.0,0.0,0.0,0.0,534024.94,408327.34,362583.8,430382.25,296523.9,335960.94,319356.28,301363.2,331992.62,0.0,
958,143.95900352597727,10.115359,height,,,,,,,,,,,936305.9,1152143.0,1115662.2,1099308.9,1141914.1,1030114.9,1017142.8,1136744.1,1080986.8,1032861.0,989847.06,1035907.75,1102502.2,1112271.6,1129590.8,1196414.2,965296.8,969869.2,0.0,1057168.1,1096804.9,1090625.8,1107414.5,1117217.1,1109122.5,830808.06,
959,296.29478376417404,10.112695,height,,,,,,,,,,,0.0,379043.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507057.03,234824.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
960,162.9069913283132,10.149827,height,,,,,,,,,,,338201.56,336622.2,348576.53,350622.44,337415.88,353167.84,340305.47,348957.0,354765.22,340322.12,338488.1,347647.03,338698.47,330802.97,338109.38,314451.47,347036.2,356730.06,349188.4,351332.72,372493.75,349458.03,352576.28,340959.8,369389.4,340747.97,
961,161.96958354460668,10.148172,height,,,,,,,,,,,679077.3,651245.6,603503.44,554361.0,592955.75,575782.75,590981.2,620804.7,687241.0,668673.2,580945.94,516067.06,509650.5,522769.8,561377.44,589100.3,644588.4,670787.2,621114.25,686347.4,671586.44,640739.8,623560.3,621368.3,606287.75,604122.5,
962,145.9544124116065,10.145927,height,,,,,,,,,,,369310.78,439920.6,424779.94,402840.34,435488.47,395794.44,398876.28,434761.9,447032.84,0.0,396067.62,399509.38,441036.9,420011.38,451579.66,441694.75,390631.34,372132.22,398892.9,392160.8,424308.03,416457.78,424441.47,410828.6,404138.97,319825.03,
963,184.8890329026819,10.161906,height,,,,,,,,,,,458356.78,432933.6,431241.5,496566.94,482118.28,449793.44,439351.34,0.0,468177.66,457763.6,458383.88,447537.2,441209.16,427839.1,456803.5,456518.94,435524.03,454027.62,468770.9,464391.94,485777.38,464480.47,469509.34,453466.66,463754.47,444205.66,
964,158.96410139432228,10.232084,height,,,,,,,,,,,292864.22,304080.78,262552.97,275134.12,282811.0,0.0,264999.5,289677.62,270713.7,272850.2,247581.36,264914.22,266668.16,272576.8,291991.56,307889.28,255538.03,250567.95,279387.5,263148.16,285614.06,255590.72,282725.34,286634.9,271261.0,266256.16,
965,205.068358007769,10.192467,height,,,,,,,,,,,0.0,0.0,0.0,292417.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296697.6,354000.44,275444.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
966,184.88903150043205,10.205846,height,,,,,,,,,,,445083.03,463815.2,474979.97,453794.28,464736.78,452588.03,443667.72,436613.84,488147.56,461177.16,427793.97,420606.5,430364.44,440810.2,447771.06,436928.4,435467.78,463119.47,457757.03,459590.3,483091.7,455062.94,459528.6,480270.6,453516.34,438658.5,
967,161.9695841302954,10.186995,height,,,,,,,,,,,657848.94,670504.3,646311.6,588452.8,639701.1,576458.3,548885.25,663023.0,619718.06,607383.4,533104.06,573658.3,517327.2,540791.06,0.0,560608.3,618480.8,677986.56,668584.44,663866.94,689438.5,678889.4,663081.5,643993.06,658868.3,609686.06,
968,143.95900387766744,10.207442,height,,,,,,,,,,,932128.2,1065508.8,1112199.4,1099308.9,1121526.2,1025323.1,1089826.8,1122437.8,1128238.0,1013066.2,1028792.6,1012067.06,1141595.5,1029856.7,1091233.6,1196414.2,0.0,954622.44,1161078.2,1053025.1,1162786.8,1039815.5,1093789.0,1063843.0,1058520.4,863503.7,
969,470.3630206421923,10.237634,height,,,,,,,,,,,763128.06,758819.3,695096.75,604888.25,668077.0,722860.75,658753.2,610387.9,619245.1,762552.94,753986.8,685509.0,801652.75,850816.4,730856.9,730510.4,685923.3,602519.06,733313.75,650763.1,674462.1,620589.8,629357.8,720369.25,675552.3,685867.0,
970,425.3050221985032,10.242006,height,,,,,,,,,,,2000838.4,1852307.2,2030972.6,1888812.1,1942070.4,1960457.6,2013841.8,2118338.5,2163094.0,1935833.1,1955859.8,1765869.8,2012664.2,2012086.8,1880466.1,1906931.6,2009528.2,2205278.8,2311830.8,2281654.8,2052760.8,1936547.2,2008501.2,2071030.8,2356471.8,1899960.6,
971,298.3103849066838,10.247066,height,,,,,,,,,,,0.0,425695.66,0.0,243698.75,0.0,0.0,272178.8,258891.4,296564.34,237152.94,0.0,0.0,0.0,0.0,0.0,0.0,711423.75,332897.9,260976.25,377456.78,0.0,307517.16,298768.66,259661.11,338596.75,0.0,
972,249.14784764432204,10.255562,height,,,,,,,,,,,0.0,0.0,556518.1,638548.6,581744.3,529351.75,669011.56,576015.7,560195.3,577525.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821238.3,580631.94,740857.56,492146.16,594244.0,624685.4,597656.6,725550.44,0.0,
973,381.2975538649263,10.256308,height,,,,,,,,,,,0.0,0.0,1131088.6,1256336.2,1163513.2,1182891.9,1081944.4,1181531.2,1202192.2,1329799.9,0.0,0.0,0.0,0.0,0.0,0.0,458549.03,1474969.4,1490361.9,1428500.8,967461.2,1182701.5,1244114.1,1398624.8,1350459.0,0.0,
974,341.3049977136293,10.256962,height,,,,,,,,,,,0.0,0.0,793495.06,995145.1,966647.8,816412.8,1016251.06,1156303.6,1129165.2,950273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722449.6,1031258.9,1400438.6,891314.2,1088787.2,1129632.9,1208478.2,1247012.1,0.0,
975,359.31554843403023,10.2576065,height,,,,,,,,,,,0.0,0.0,930706.5,1359877.1,1337554.9,1247912.0,1502058.6,1509702.8,1513488.1,1293865.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854684.8,1386681.9,1885533.2,1201017.2,1502151.0,1530500.5,1780889.2,1683296.5,0.0,
976,162.9069922413968,10.214479,height,,,,,,,,,,,330628.2,332618.03,328897.22,343732.06,358478.75,0.0,360516.1,336943.8,351807.38,346962.03,343253.75,350013.1,341052.53,375184.94,369037.12,342894.16,349333.34,356730.06,348413.9,360309.44,354942.3,382611.03,353356.47,366630.9,351534.97,349108.2,
977,568.4276940489963,10.271532,height,,,,,,,,,,,0.0,0.0,275560.44,0.0,0.0,0.0,0.0,0.0,407348.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016159.9,0.0,1753556.8,666151.5,1542966.5,621738.25,0.0,0.0,0.0,
978,628.1952479628205,10.358305,height,,,,,,,,,,,1553764.9,1787205.4,1539519.6,2017443.9,1786018.9,1976148.6,1905237.2,1583840.1,1646116.0,1839652.4,1864849.9,1906198.4,2082904.6,2026250.5,1692917.5,1881898.9,1710469.5,1626827.6,1434533.8,2236881.5,1868512.5,1913274.5,1619166.4,1685343.8,1479951.0,2735992.5,
979,656.2264602041249,10.358305,height,,,,,,,,,,,1862478.0,2001483.9,1698502.9,2119560.5,2028520.8,2174487.8,2038856.2,1757664.4,1884965.8,2034982.4,1977402.2,2118851.2,2148453.5,2043340.8,1901676.8,2182458.2,1700688.6,1856821.0,1611849.0,2401248.0,2176140.2,2105674.5,1708115.1,1793497.4,1657421.5,2701620.8,
980,633.15040822929,10.357917,height,,,,,,,,,,,1336123.0,1233613.0,994532.4,1275485.2,1121717.2,1310874.5,1205415.1,1022225.3,1081388.9,1155499.5,1183145.1,1324014.2,1332616.4,1402230.8,1116358.4,1327018.6,1359058.9,1062602.0,1136212.9,1576730.1,1189472.9,1344771.0,1159567.9,1070679.4,993792.94,1716809.5,
981,146.9803324035133,10.444035,height,,,,,,,,,,,400700.88,379844.75,366742.2,428701.84,389631.06,380495.44,426755.1,355024.72,340498.9,421099.56,383389.5,403661.62,421248.28,387690.6,406960.3,376062.5,401671.97,377730.1,375860.62,382902.66,368848.9,380864.97,389111.53,381626.66,372933.56,360460.4,
982,158.964097166506,10.488783,height,,,,,,,,,,,366138.94,372694.38,352048.66,335429.97,367737.9,332730.72,327030.28,357258.5,351316.34,357251.06,304553.4,311617.44,0.0,324674.88,339523.8,323204.22,313548.75,342958.22,333938.72,353025.62,356190.5,328548.8,351276.22,336975.38,336107.12,317055.97,
983,575.4915999997351,10.497386,height,,,,,,,,,,,372712.47,380864.88,390174.8,353637.34,360820.16,389330.56,359583.3,352932.34,350988.75,352662.78,362483.2,352537.75,356124.06,344841.44,385531.12,382797.12,335052.8,359219.56,333334.16,353837.88,415740.62,371094.4,353572.47,381411.28,375913.94,352611.28,
984,146.98033269655463,10.520123,height,,,,,,,,,,,374296.22,362982.62,354837.6,445175.72,387305.25,428416.06,392232.84,357211.12,346698.53,380425.1,402494.94,382035.12,372954.0,378842.78,367754.34,344616.4,389947.75,363363.38,382412.34,371481.3,352686.16,386449.1,374502.97,403703.38,391239.03,394219.72,
985,158.96409269519154,10.562781,height,,,,,,,,,,,359398.16,371553.72,352048.66,317130.0,367737.9,343167.3,358034.84,344218.12,353372.38,334698.38,321367.5,326288.34,325312.06,314555.44,342033.0,335243.1,317714.38,342958.22,333938.72,374481.94,351098.7,330682.9,329785.4,353218.72,350373.8,318424.4,
986,158.96409186591484,10.629844,height,,,,,,,,,,,359398.16,365415.12,335765.47,325411.7,345557.22,320694.25,351074.34,358440.5,347468.7,357251.06,321367.5,326288.34,314977.2,321890.34,340969.25,330835.97,299146.53,332442.72,324243.1,351715.03,356190.5,330682.9,351276.22,335016.25,340729.22,318424.4,
987,312.3259414234392,10.701049,height,,,,,,,,,,,0.0,521171.3,293199.72,390113.47,410066.84,344965.56,414271.94,401027.22,421845.44,472096.94,0.0,0.0,0.0,0.0,0.0,0.0,837043.1,562567.6,415126.38,554456.44,420585.75,481781.72,429844.94,391382.38,501342.16,0.0,
988,504.36033352962943,10.706914,height,,,,,,,,,,,1803918.2,1770436.6,1791804.1,1737881.0,1811690.9,1856574.2,1686312.1,1665617.9,1814836.8,1808540.0,1972447.2,1868531.2,1703854.9,1727278.1,1830714.8,1612203.8,1930696.8,1910633.2,1777727.8,1675478.6,1770832.5,1763627.8,1780229.4,1753764.4,1891665.6,1969649.9,
989,338.3416312114834,10.719234,height,,,,,,,,,,,1402807.0,2823530.8,1411727.9,1948448.6,1741058.0,2244784.5,2030236.6,2245701.5,2398963.5,1880816.4,528176.2,634046.56,721417.25,858490.0,627342.7,740280.2,4974530.5,2573840.2,2170639.5,2661577.5,2467273.5,2442640.2,2318517.2,2203888.5,2112340.0,0.0,
990,326.8766460897024,10.743867,height,,,,,,,,,,,285597.53,274581.38,264887.0,263120.8,268845.47,277987.8,271887.6,272308.84,270486.4,267042.38,258693.17,269671.25,260849.95,270322.66,279033.6,273216.1,243285.05,275428.44,266013.25,285486.03,277632.12,266399.75,269314.7,269892.66,268868.75,238945.31,
991,954.615361537811,10.814972,height,,,,,,,,,,,0.0,0.0,931578.0,1433152.9,1099007.8,1131085.6,674781.1,997780.1,1215509.9,939618.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1859390.8,1350955.9,2229893.5,1304587.6,1855698.5,1074896.4,897403.56,924774.44,0.0,
992,959.5703272097792,10.814972,height,,,,,,,,,,,0.0,0.0,991317.6,1590361.4,1233401.9,1248470.6,704351.6,1088020.1,1344479.0,994949.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155926.8,1508079.2,2557090.0,1477881.9,2079888.9,1145610.5,996527.2,1001288.0,0.0,
993,769.4864278654044,10.820683,height,,,,,,,,,,,0.0,0.0,1554875.6,2663253.0,2101899.0,2413579.8,989981.1,1563233.8,2182899.2,1278924.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5196102.0,3510939.0,5861895.5,3012871.8,3470219.8,1917045.9,1612236.8,1436766.4,0.0,
994,764.5313856396886,10.82202,height,,,,,,,,,,,0.0,0.0,834517.1,1363947.2,1135912.5,1260826.8,607996.06,820627.2,1051767.6,704488.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525658.5,1656566.2,2770157.0,1549617.0,1644442.2,1023926.0,935622.25,808499.9,0.0,
995,708.170032676728,10.871685,height,,,,,,,,,,,563310.5,522489.22,471953.53,573384.25,530385.1,630333.06,571727.44,529630.25,477766.62,580594.94,584002.94,616463.75,627680.56,613111.4,507719.8,591286.06,462163.28,0.0,517734.3,528088.9,533420.44,502875.47,530028.3,519328.72,499367.0,879854.75,
996,730.2451942004898,10.871602,height,,,,,,,,,,,850346.8,874078.9,812086.1,1056893.1,1006365.4,1094341.1,1067932.5,1033033.3,851630.9,821138.0,929637.2,1015572.06,1001679.2,1010353.1,878702.9,865504.56,850524.6,932219.6,967194.1,1007823.3,990963.94,915187.5,853144.0,795129.1,900650.6,1563186.5,
997,702.214187695541,10.871889,height,,,,,,,,,,,767835.7,888936.5,757046.4,1049775.2,939746.4,1088381.5,975934.0,958309.8,828289.9,763018.75,895229.2,948366.44,922147.94,965851.9,827515.44,830876.5,848065.5,901317.94,874508.2,972130.25,947620.1,871513.56,886864.4,757986.4,851792.94,1648106.5,
998,707.1694007983757,10.871889,height,,,,,,,,,,,852421.44,823024.8,663971.3,827173.75,784058.44,949065.4,832665.0,844627.56,733257.6,877908.06,793763.44,842426.6,835032.94,856102.4,755081.56,732950.3,669007.6,774696.75,732570.9,846067.3,828025.9,776215.06,815690.25,810417.56,726803.44,1342335.8,
999,158.96410076032546,10.849476,height,,,,,,,,,,,301504.3,312450.28,304951.1,282694.03,306374.12,316700.88,288170.53,300482.6,320246.1,288482.4,277567.9,293230.06,298545.66,299550.38,318290.47,312630.1,290847.38,306085.66,305305.3,298890.97,313473.16,289111.62,291746.62,295584.4,291387.56,289361.53,
1000,326.8766585286781,10.9492,height,,,,,,,,,,,278717.22,281969.44,282823.16,281639.97,277555.72,276201.06,264107.66,282528.06,283465.2,273781.53,259885.19,258378.81,264490.97,282809.78,278298.66,284148.44,261742.67,275313.44,273721.34,283286.34,275923.38,268977.44,272631.84,268066.06,272074.94,260715.16,
1001,326.8766616958536,11.014795,height,,,,,,,,,,,278717.22,281333.1,282823.16,281639.97,277555.72,276201.06,268552.12,275802.34,293869.38,270904.75,262495.97,274852.72,264490.97,282809.78,273699.28,284148.44,261742.67,275313.44,271119.25,283286.34,279080.06,276135.9,274935.78,287270.44,272074.94,256247.11,
1002,326.8766637599537,11.085603,height,,,,,,,,,,,294110.56,281333.1,278329.16,281639.97,280700.75,275787.47,268552.12,284434.8,293869.38,267091.03,276424.9,274852.72,268731.06,257246.64,273699.28,284148.44,261884.5,275313.44,278248.9,273295.6,285351.22,276135.9,284545.78,287270.44,277007.84,263221.5,
1003,504.51411231663513,11.144391,height,,,,,,,,,,,988958.2,1201795.5,1350385.0,1246769.1,917327.94,911788.3,1068627.8,952272.1,630714.4,799091.25,1719344.0,885574.44,992793.9,914750.5,993659.75,865912.0,0.0,1509624.4,940814.94,1090649.9,870468.9,850086.4,1141658.9,1112413.9,1014861.75,0.0,
1004,698.4996151593257,11.163132,height,,,,,,,,,,,0.0,347435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612274.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1005,792.5627744723315,11.188445,height,,,,,,,,,,,0.0,0.0,1118210.0,1783107.8,1375792.1,1422928.4,683661.1,1203671.2,1471907.9,1002330.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2376539.2,1548889.1,2495904.5,1371525.8,2173675.2,1049816.1,933945.06,999693.6,0.0,
1006,797.5177317546691,11.188445,height,,,,,,,,,,,0.0,0.0,1798551.9,3094701.0,2438802.5,2384604.8,1122011.1,1861475.5,2538747.5,1629207.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4333646.5,2669219.5,4524807.5,2407965.0,3546162.8,1730014.4,1547706.8,1552710.4,0.0,
1007,698.4994432856632,11.292402,height,,,,,,,,,,,881757.2,2914477.0,0.0,943137.4,374398.72,243042.86,321820.06,0.0,419130.9,654542.6,0.0,0.0,0.0,0.0,0.0,0.0,4337652.0,356627.78,370309.62,372960.97,303139.34,384037.3,371133.12,352387.5,335466.47,0.0,
